invoice_id,timestamp,day_of_week,hour,channel,zone,cashier_id,client_name,product_name,quantity,total_price,is_anulada,insumo_name,insumo_qty_used,context_event,weather
2255,2026-03-03 21:07:00,Martes,21,Cliente al paso,Zona Oeste,Cajero_2,Cliente_131,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
2256,2026-03-03 21:32:00,Martes,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_102,Taco al Pastor,3,4500.0,False,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
2257,2026-03-03 23:18:00,Martes,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_148,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
2258,2026-03-03 20:33:00,Martes,20,Envío a domicilio,Zona Sur,Cajero_1,Cliente_141,Quesadilla Especial,4,8800.0,False,Queso Muzzarella (kg),0.6,Día Comercial Estándar,Despejado
2259,2026-03-03 20:59:00,Martes,20,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_118,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
2260,2026-03-03 21:45:00,Martes,21,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_122,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
2261,2026-03-04 21:12:00,Miércoles,21,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_129,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
2262,2026-03-04 23:41:00,Miércoles,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_149,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
2263,2026-03-04 22:06:00,Miércoles,22,Envío a domicilio,Zona Sur,Cajero_1,Cliente_108,Taco de Asada,4,7200.0,False,Carne de Res Asada (kg),0.4,Día Comercial Estándar,Despejado
2264,2026-03-04 21:03:00,Miércoles,21,Cliente al paso,Zona Oeste,Cajero_2,Cliente_145,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
2265,2026-03-04 21:54:00,Miércoles,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_111,Taco de Asada,2,0.0,True,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
2266,2026-03-04 22:24:00,Miércoles,22,Cliente al paso,Barrio Norte,Cajero_1,Cliente_138,Taco al Pastor,3,4500.0,False,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
2267,2026-03-04 22:31:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_145,Taco de Barbacoa,4,7600.0,False,Carne de Barbacoa (kg),0.44,Día Comercial Estándar,Despejado
2268,2026-03-04 21:20:00,Miércoles,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_102,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
2269,2026-03-04 21:53:00,Miércoles,21,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_119,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
2270,2026-03-04 23:19:00,Miércoles,23,Cliente al paso,Zona Sur,Cajero_1,Cliente_116,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
2271,2026-03-04 21:37:00,Miércoles,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_114,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
2272,2026-03-04 22:08:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_143,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
2273,2026-03-04 22:25:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_VIP_Juan,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
2274,2026-03-04 22:34:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_135,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
2275,2026-03-04 22:16:00,Miércoles,22,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_107,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
2276,2026-03-04 22:30:00,Miércoles,22,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_128,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
2277,2026-03-04 21:04:00,Miércoles,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_119,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
2278,2026-03-04 22:13:00,Miércoles,22,Cliente al paso,Barrio Centro,Cajero_2,Cliente_137,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
2279,2026-03-04 21:37:00,Miércoles,21,Cliente al paso,Barrio Centro,Cajero_1,Cliente_132,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
2280,2026-03-04 20:35:00,Miércoles,20,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_116,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
2281,2026-03-04 20:31:00,Miércoles,20,Envío a domicilio,Zona Oeste,Cajero_3_Anomalo,Cliente_102,Agua de Horchata Grande,1,0.0,True,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
2282,2026-03-04 21:10:00,Miércoles,21,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_118,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
2283,2026-03-04 22:44:00,Miércoles,22,Cliente al paso,Zona Sur,Cajero_1,Cliente_116,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
2284,2026-03-04 21:12:00,Miércoles,21,Envío a domicilio,Zona Sur,Cajero_1,Cliente_105,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
2285,2026-03-04 21:34:00,Miércoles,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_147,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
2286,2026-03-04 21:56:00,Miércoles,21,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_143,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
2287,2026-03-04 22:26:00,Miércoles,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_126,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
2288,2026-03-04 22:10:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_136,Taco de Asada,3,5400.0,False,Carne de Res Asada (kg),0.30000000000000004,Día Comercial Estándar,Despejado
2289,2026-03-04 22:55:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_149,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
2290,2026-03-04 21:11:00,Miércoles,21,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_104,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
2291,2026-03-04 22:49:00,Miércoles,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_141,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
2292,2026-03-04 21:35:00,Miércoles,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_127,Quesadilla Especial,3,6600.0,False,Queso Muzzarella (kg),0.44999999999999996,Día Comercial Estándar,Despejado
2293,2026-03-04 21:39:00,Miércoles,21,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_135,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
2294,2026-03-04 22:56:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_116,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
2295,2026-03-04 21:39:00,Miércoles,21,Cliente al paso,Barrio Centro,Cajero_1,Cliente_147,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
2296,2026-03-04 21:01:00,Miércoles,21,Cliente al paso,Zona Sur,Cajero_1,Cliente_147,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
2297,2026-03-04 21:01:00,Miércoles,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_138,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
2298,2026-03-04 21:22:00,Miércoles,21,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_143,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
2299,2026-03-04 20:23:00,Miércoles,20,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_119,Taco al Pastor,3,4500.0,False,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
2300,2026-03-04 23:33:00,Miércoles,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_115,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
2301,2026-03-04 22:17:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_132,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
2302,2026-03-04 21:18:00,Miércoles,21,Cliente al paso,Barrio Centro,Cajero_1,Cliente_126,Gaseosa en Lata,3,3600.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
2303,2026-03-04 23:52:00,Miércoles,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_116,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
2304,2026-03-04 22:39:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_147,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
2305,2026-03-04 22:11:00,Miércoles,22,Cliente al paso,Zona Sur,Cajero_2,Cliente_105,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
2306,2026-03-04 21:07:00,Miércoles,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_102,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
2307,2026-03-04 21:51:00,Miércoles,21,Cliente al paso,Barrio Centro,Cajero_1,Cliente_126,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
2308,2026-03-04 22:44:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_106,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
2309,2026-03-04 22:15:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_141,Taco de Asada,3,5400.0,False,Carne de Res Asada (kg),0.30000000000000004,Día Comercial Estándar,Despejado
2310,2026-03-04 22:24:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_140,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
2311,2026-03-04 21:14:00,Miércoles,21,Envío a domicilio,Zona Oeste,Cajero_2,Cliente_128,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
2312,2026-03-04 22:31:00,Miércoles,22,Cliente al paso,Barrio Centro,Cajero_2,Cliente_140,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
2313,2026-03-04 20:47:00,Miércoles,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_124,Agua de Horchata Grande,4,3600.0,False,Bebidas (unidades),4.0,Día Comercial Estándar,Despejado
2314,2026-03-04 21:04:00,Miércoles,21,Cliente al paso,Barrio Centro,Cajero_1,Cliente_121,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
2315,2026-03-04 22:45:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_141,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
2316,2026-03-04 21:54:00,Miércoles,21,Cliente al paso,Zona Oeste,Cajero_3_Anomalo,Cliente_118,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
2317,2026-03-04 22:13:00,Miércoles,22,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_117,Taco de Asada,4,7200.0,False,Carne de Res Asada (kg),0.4,Día Comercial Estándar,Despejado
2318,2026-03-05 22:15:00,Jueves,22,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_117,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
2319,2026-03-05 22:38:00,Jueves,22,Envío a domicilio,Zona Oeste,Cajero_2,Cliente_148,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
2320,2026-03-05 22:58:00,Jueves,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_103,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
2321,2026-03-05 21:08:00,Jueves,21,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_111,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
2322,2026-03-05 22:32:00,Jueves,22,Cliente al paso,Barrio Centro,Cajero_2,Cliente_108,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
2323,2026-03-05 22:04:00,Jueves,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_138,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
2324,2026-03-05 21:45:00,Jueves,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_104,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
2325,2026-03-05 22:53:00,Jueves,22,Cliente al paso,Barrio Centro,Cajero_1,Cliente_135,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
2326,2026-03-05 22:31:00,Jueves,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_102,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
2327,2026-03-05 22:27:00,Jueves,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_121,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
2328,2026-03-05 23:28:00,Jueves,23,Cliente al paso,Zona Sur,Cajero_1,Cliente_VIP_Marta,Agua de Horchata Grande,3,2700.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
2329,2026-03-05 21:57:00,Jueves,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_128,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
2330,2026-03-05 23:53:00,Jueves,23,Cliente al paso,Zona Oeste,Cajero_3_Anomalo,Cliente_133,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
2331,2026-03-05 22:01:00,Jueves,22,Envío a domicilio,Zona Sur,Cajero_2,Cliente_127,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
2332,2026-03-05 20:48:00,Jueves,20,Envío a domicilio,Zona Sur,Cajero_3_Anomalo,Cliente_147,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
2333,2026-03-05 21:56:00,Jueves,21,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_106,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
2334,2026-03-05 20:21:00,Jueves,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_132,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
2335,2026-03-05 23:28:00,Jueves,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_127,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
2336,2026-03-05 20:08:00,Jueves,20,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_145,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
2337,2026-03-05 22:32:00,Jueves,22,Cliente al paso,Barrio Centro,Cajero_2,Cliente_146,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
2338,2026-03-05 21:13:00,Jueves,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_126,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
2339,2026-03-05 20:43:00,Jueves,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_148,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
2340,2026-03-05 20:20:00,Jueves,20,Envío a domicilio,Zona Oeste,Cajero_3_Anomalo,Cliente_126,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
2341,2026-03-05 22:41:00,Jueves,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_110,Taco de Carnitas,1,0.0,True,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
2342,2026-03-05 22:33:00,Jueves,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_101,Taco de Carnitas,2,0.0,True,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
2343,2026-03-05 20:41:00,Jueves,20,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_144,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
2344,2026-03-05 22:47:00,Jueves,22,Cliente al paso,Barrio Norte,Cajero_1,Cliente_VIP_Marta,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
2345,2026-03-05 21:12:00,Jueves,21,Cliente al paso,Zona Oeste,Cajero_1,Cliente_118,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
2346,2026-03-05 21:45:00,Jueves,21,Envío a domicilio,Zona Sur,Cajero_1,Cliente_134,Gaseosa en Lata,3,3600.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
2347,2026-03-05 23:23:00,Jueves,23,Cliente al paso,Barrio Norte,Cajero_2,Cliente_141,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
2348,2026-03-05 23:00:00,Jueves,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_125,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
2349,2026-03-05 21:04:00,Jueves,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_136,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
2350,2026-03-05 21:06:00,Jueves,21,Cliente al paso,Barrio Norte,Cajero_1,Cliente_112,Taco de Asada,3,5400.0,False,Carne de Res Asada (kg),0.30000000000000004,Día Comercial Estándar,Despejado
2351,2026-03-05 20:24:00,Jueves,20,Envío a domicilio,Zona Sur,Cajero_3_Anomalo,Cliente_116,Taco de Carnitas,2,0.0,True,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
2352,2026-03-05 22:53:00,Jueves,22,Cliente al paso,Barrio Centro,Cajero_1,Cliente_129,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
2353,2026-03-05 20:14:00,Jueves,20,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_141,Taco de Barbacoa,3,5700.0,False,Carne de Barbacoa (kg),0.33,Día Comercial Estándar,Despejado
2354,2026-03-05 21:52:00,Jueves,21,Cliente al paso,Zona Oeste,Cajero_2,Cliente_127,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
2355,2026-03-05 22:09:00,Jueves,22,Envío a domicilio,Zona Sur,Cajero_1,Cliente_109,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
2356,2026-03-05 22:30:00,Jueves,22,Cliente al paso,Zona Oeste,Cajero_2,Cliente_145,Taco de Barbacoa,3,5700.0,False,Carne de Barbacoa (kg),0.33,Día Comercial Estándar,Despejado
2357,2026-03-05 20:53:00,Jueves,20,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_101,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
2358,2026-03-05 22:22:00,Jueves,22,Envío a domicilio,Zona Oeste,Cajero_3_Anomalo,Cliente_121,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
2359,2026-03-05 20:05:00,Jueves,20,Envío a domicilio,Zona Oeste,Cajero_1,Cliente_146,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
2360,2026-03-05 21:13:00,Jueves,21,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_113,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
2361,2026-03-05 21:52:00,Jueves,21,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_128,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
2362,2026-03-05 20:07:00,Jueves,20,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_104,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
2363,2026-03-06 21:27:00,Viernes,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_136,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
2364,2026-03-06 20:55:00,Viernes,20,Envío a domicilio,Zona Oeste,Cajero_1,Cliente_130,Gaseosa en Lata,4,4800.0,False,Bebidas (unidades),4.0,Día Comercial Estándar,Despejado
2365,2026-03-06 20:15:00,Viernes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_107,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
2366,2026-03-06 20:26:00,Viernes,20,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_107,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
2367,2026-03-06 22:43:00,Viernes,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_139,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
2368,2026-03-06 22:15:00,Viernes,22,Cliente al paso,Zona Sur,Cajero_1,Cliente_119,Taco de Asada,3,5400.0,False,Carne de Res Asada (kg),0.30000000000000004,Día Comercial Estándar,Despejado
